CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
770800683,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,3,2640.0,2133,507.0,1.008,4956,72,0.846,0.808,0.00036935,0.99963
714999483,Existing Customer,38,M,4,Uneducated,Unknown,$80K - $120K,Silver,36,2,1,2,34516.0,1132,33384.0,0.84,9389,106,0.797,0.033,5.3664e-05,0.99995
720235608,Existing Customer,60,F,0,Graduate,Unknown,Less than $40K,Blue,36,4,3,1,3828.0,0,3828.0,0.599,4470,58,0.812,0.0,9.3087e-05,0.99991
714637908,Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,36,2,2,1,7940.0,1669,6271.0,0.696,15445,118,0.934,0.21,7.9128e-05,0.99992
711831558,Existing Customer,49,M,4,College,Divorced,$120K +,Blue,41,3,1,1,7184.0,1207,5977.0,0.657,3244,58,1.0,0.168,3.3866e-05,0.99997
718569258,Existing Customer,56,F,2,Unknown,Married,Less than $40K,Blue,36,5,3,3,2029.0,974,1055.0,0.624,4170,73,0.553,0.48,0.00033251,0.99967
716608608,Attrited Customer,41,M,2,Uneducated,Married,$80K - $120K,Blue,33,5,3,3,8004.0,1452,6552.0,0.929,1084,32,0.524,0.181,0.9968,0.00320374
712833633,Existing Customer,41,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,2,1,3,10688.0,653,10035.0,0.682,13866,98,0.508,0.061,0.000109,0.99989
771907158,Existing Customer,54,M,5,Unknown,Married,$120K +,Blue,42,1,1,3,3731.0,1903,1828.0,0.915,4667,88,0.725,0.51,0.00010512,0.99989
788717358,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,38,3,2,2,7062.0,1255,5807.0,0.672,3432,68,0.744,0.178,0.00011703,0.99988
787348608,Existing Customer,70,M,0,High School,Married,Less than $40K,Blue,56,3,2,3,3252.0,1495,1757.0,0.581,1227,15,0.875,0.46,0.0001597,0.99984
709469658,Existing Customer,47,M,3,Unknown,Single,$80K - $120K,Blue,36,3,1,2,7421.0,0,7421.0,0.708,4353,75,0.786,0.0,6.282e-05,0.99994
768661758,Existing Customer,53,M,0,Uneducated,Divorced,$120K +,Blue,47,5,2,1,26129.0,1752,24377.0,0.742,4919,75,0.744,0.067,6.0563e-05,0.99994
718308558,Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue,37,2,6,1,1838.0,1155,683.0,0.742,7688,93,0.409,0.628,8.9806e-05,0.99991
719841708,Existing Customer,45,M,0,Uneducated,Single,$80K - $120K,Blue,36,1,4,3,20356.0,2031,18325.0,0.752,15180,121,0.806,0.1,0.00032257,0.99968
753856008,Existing Customer,49,F,2,Unknown,Unknown,$40K - $60K,Blue,42,6,1,4,4949.0,1495,3454.0,0.791,3597,64,0.684,0.302,0.00017371,0.99983
720487308,Existing Customer,49,M,1,High School,Unknown,$60K - $80K,Blue,38,3,3,2,15898.0,0,15898.0,1.049,4184,54,1.077,0.0,0.00016413,0.99984
717370533,Existing Customer,40,M,3,Post-Graduate,Single,$120K +,Blue,26,1,2,1,34516.0,2088,32428.0,0.627,6453,89,0.589,0.06,8.381e-05,0.99992
715234008,Existing Customer,54,F,1,High School,Single,$40K - $60K,Blue,36,6,3,3,4717.0,1590,3127.0,0.802,4216,67,0.595,0.337,0.00027604,0.99972
720049083,Attrited Customer,35,F,1,Unknown,Divorced,Unknown,Blue,24,5,3,3,1438.3,0,1438.3,0.849,2355,47,0.567,0.0,0.99681,0.00319278
719028783,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,29,2,3,3,3422.0,0,3422.0,0.506,4486,74,0.682,0.0,0.00028395,0.99972
713444058,Existing Customer,45,M,1,Unknown,Divorced,$40K - $60K,Silver,31,3,1,1,17437.0,2225,15212.0,0.814,3381,51,0.594,0.128,3.0963e-05,0.99997
713972658,Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,36,3,3,2,5335.0,996,4339.0,0.469,1454,43,0.433,0.187,0.00017987,0.99982
789603183,Existing Customer,48,M,4,High School,Unknown,$60K - $80K,Blue,41,4,1,3,9728.0,0,9728.0,0.806,3756,57,0.727,0.0,9.4447e-05,0.99991
787467858,Existing Customer,43,M,1,High School,Married,$80K - $120K,Silver,30,1,1,3,34516.0,2045,32471.0,0.59,4081,54,0.421,0.059,7.6378e-05,0.99992
814776033,Existing Customer,34,M,2,Graduate,Single,$80K - $120K,Blue,29,3,1,3,13395.0,1678,11717.0,1.006,2650,69,0.865,0.125,9.2637e-05,0.99991
708469533,Existing Customer,42,F,3,Unknown,Married,Unknown,Blue,34,6,3,2,5395.0,1439,3956.0,0.781,3523,79,0.717,0.267,0.00020516,0.99979
714111333,Existing Customer,55,M,1,High School,Married,$60K - $80K,Blue,46,6,1,3,5381.0,0,5381.0,0.746,1910,38,1.0,0.0,8.453e-05,0.99992
708100533,Existing Customer,55,F,3,College,Single,Less than $40K,Blue,36,3,3,3,2679.0,2277,402.0,0.736,4943,85,0.735,0.85,0.00030519,0.99969
769189083,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,40,4,2,4,1438.3,639,799.3,0.768,4427,85,0.735,0.444,0.00032656,0.99967
714387108,Existing Customer,51,M,3,Graduate,Single,$80K - $120K,Blue,43,4,2,3,10458.0,0,10458.0,0.587,3481,51,0.5,0.0,0.00019864,0.9998
711780108,Existing Customer,46,F,4,Doctorate,Divorced,Less than $40K,Blue,38,4,3,2,4120.0,1578,2542.0,0.379,4792,81,0.588,0.383,0.00027297,0.99973
768814983,Existing Customer,39,F,2,Unknown,Married,Less than $40K,Blue,33,3,1,3,3251.0,1937,1314.0,0.685,4284,85,0.809,0.596,0.00010183,0.9999
712867983,Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,43,6,1,4,3006.0,633,2373.0,0.733,5177,66,0.65,0.211,0.00016249,0.99984
825785508,Existing Customer,49,M,3,High School,Single,$120K +,Blue,45,3,2,2,14699.0,1049,13650.0,0.534,4890,64,0.561,0.071,0.00011482,0.99989
787918158,Existing Customer,32,F,0,Uneducated,Married,Less than $40K,Blue,23,5,2,4,2156.0,1114,1042.0,0.603,4106,66,0.833,0.517,0.00028814,0.99971
718046433,Existing Customer,53,F,2,Graduate,Unknown,Less than $40K,Blue,35,1,2,3,2199.0,693,1506.0,0.654,7342,86,0.483,0.315,0.00019143,0.99981
716686158,Existing Customer,59,F,0,Post-Graduate,Married,Less than $40K,Blue,49,5,2,3,1479.0,601,878.0,0.607,1621,32,0.6,0.406,0.0001933,0.99981
710698233,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,28,4,1,2,10021.0,1203,8818.0,0.93,1463,40,1.0,0.12,5.7762e-05,0.99994
708480333,Existing Customer,65,M,0,Unknown,Single,$40K - $60K,Blue,36,5,2,3,2163.0,932,1231.0,1.127,2229,57,0.839,0.431,0.00018057,0.99982
720739083,Attrited Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue,25,5,2,3,1691.0,0,1691.0,0.865,2716,63,0.703,0.0,0.99558,0.00441892
715773783,Attrited Customer,44,F,2,Graduate,Single,$40K - $60K,Blue,35,2,3,4,4196.0,561,3635.0,0.741,2558,38,0.652,0.134,0.99807,0.00193323
709199358,Attrited Customer,60,M,1,Uneducated,Married,Less than $40K,Blue,36,1,3,4,3316.0,0,3316.0,0.372,1684,19,0.188,0.0,0.998,0.002003
711350133,Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,34,5,4,1,13587.0,2374,11213.0,0.789,4995,88,0.692,0.175,0.0001311,0.99987
772782708,Existing Customer,50,M,3,Post-Graduate,Single,$80K - $120K,Blue,40,5,2,2,31383.0,1688,29695.0,0.765,1721,56,0.75,0.054,0.00013897,0.99986
708216108,Existing Customer,56,F,1,College,Married,$40K - $60K,Blue,44,5,1,4,4088.0,1557,2531.0,1.248,2250,39,0.857,0.381,0.00014422,0.99986
716486508,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,6,2,2,3399.0,0,3399.0,0.991,5529,78,0.66,0.0,0.99137,0.00863
771292233,Existing Customer,48,F,1,Unknown,Single,Less than $40K,Blue,36,1,1,2,3918.0,813,3105.0,1.149,15867,103,1.06,0.208,5.6825e-05,0.99994
709385133,Existing Customer,42,F,2,Doctorate,Married,Unknown,Blue,30,4,3,5,14828.0,1513,13315.0,0.748,15572,113,0.614,0.102,0.0012912,0.99871
717994608,Existing Customer,51,M,0,Graduate,Married,$80K - $120K,Blue,40,4,3,2,7158.0,0,7158.0,0.904,2113,60,0.875,0.0,0.00015435,0.99985
716383683,Existing Customer,39,F,2,Post-Graduate,Unknown,Less than $40K,Blue,36,4,3,4,1438.3,0,1438.3,0.7,1338,28,0.867,0.0,0.00060712,0.99939
713800158,Existing Customer,58,M,0,High School,Married,$80K - $120K,Blue,36,6,3,2,2994.0,2351,643.0,0.469,1540,32,0.185,0.785,0.00015005,0.99985
719535558,Existing Customer,47,M,4,College,Divorced,$40K - $60K,Blue,36,5,1,1,5570.0,1858,3712.0,0.783,4129,72,0.636,0.334,3.3866e-05,0.99997
708371733,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,15,1,1,2,4662.0,0,4662.0,0.661,4931,81,0.841,0.0,5.5559e-05,0.99994
709518858,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,38,1,1,1,2897.0,0,2897.0,0.7,4891,87,0.776,0.0,3.3214e-05,0.99997
771730758,Existing Customer,51,F,1,High School,Single,Unknown,Blue,39,4,3,2,5448.0,0,5448.0,1.011,4443,75,1.083,0.0,0.00016413,0.99984
717516333,Existing Customer,40,M,2,Graduate,Married,$120K +,Blue,33,6,4,1,14713.0,905,13808.0,0.817,4125,82,0.822,0.062,0.0001311,0.99987
804833058,Attrited Customer,49,M,3,Unknown,Single,$80K - $120K,Blue,44,1,3,4,4384.0,0,4384.0,0.684,1832,49,0.581,0.0,0.9983,0.00169532
811889808,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,38,3,5,1,23459.0,2305,21154.0,0.636,7279,83,0.627,0.098,0.00012572,0.99987
712582983,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Silver,36,4,3,1,14057.0,1381,12676.0,1.039,4729,54,0.742,0.098,0.99026,0.00974
714727833,Attrited Customer,41,F,2,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2892.0,2517,375.0,0.777,2257,48,0.714,0.87,0.99495,0.00505
756919683,Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,41,6,1,3,3632.0,1294,2338.0,0.924,4339,86,0.686,0.356,0.00010183,0.9999
769200858,Existing Customer,34,F,4,Graduate,Single,Less than $40K,Blue,28,3,2,3,1438.3,0,1438.3,0.726,4626,86,0.792,0.0,0.00020077,0.9998
713363583,Existing Customer,34,M,2,Uneducated,Single,$120K +,Blue,17,3,1,2,5030.0,2326,2704.0,0.856,3345,69,1.3,0.462,5.663e-05,0.99994
813453408,Existing Customer,40,F,5,College,Married,Less than $40K,Blue,35,3,1,3,2448.0,1693,755.0,0.502,1269,30,0.875,0.692,9.2982e-05,0.99991
717695058,Existing Customer,46,F,5,High School,Married,Unknown,Blue,35,3,1,3,4163.0,0,4163.0,0.743,4763,76,0.854,0.0,9.2974e-05,0.99991
761544333,Existing Customer,37,F,4,College,Married,$40K - $60K,Blue,30,4,4,3,3417.0,2517,900.0,0.992,1641,32,0.882,0.737,0.00037275,0.99963
771204108,Existing Customer,36,F,2,Uneducated,Single,Unknown,Blue,23,3,1,0,1954.0,1179,775.0,0.867,3896,67,0.718,0.603,2.0889e-05,0.99998
721000833,Existing Customer,49,M,0,Uneducated,Married,$60K - $80K,Blue,38,1,3,2,3599.0,0,3599.0,0.738,13324,110,0.594,0.0,0.00015871,0.99984
713608383,Attrited Customer,54,F,1,Unknown,Married,Less than $40K,Blue,40,1,1,4,1438.3,0,1438.3,0.43,1632,36,0.44,0.0,0.99391,0.00609
767376483,Existing Customer,27,F,1,College,Married,Less than $40K,Blue,20,5,3,3,1893.0,0,1893.0,0.691,5176,91,0.784,0.0,0.00027607,0.99972
717529233,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,30,4,3,2,3319.0,0,3319.0,0.262,4840,44,0.375,0.0,0.99467,0.00533
793736958,Existing Customer,49,M,3,High School,Single,$120K +,Blue,43,1,2,1,21680.0,1587,20093.0,0.605,4410,86,0.72,0.073,6.9242e-05,0.99993
715684308,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,36,6,2,2,4008.0,1636,2372.0,0.637,1395,43,0.955,0.408,0.00011937,0.99988
720707283,Existing Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,7.6492e-05,0.99992
710842308,Existing Customer,41,F,5,Uneducated,Single,$40K - $60K,Blue,26,4,3,4,2264.0,928,1336.0,0.662,4150,83,0.844,0.41,0.00054773,0.99945
714733908,Existing Customer,51,M,2,High School,Married,$60K - $80K,Blue,37,6,6,3,8787.0,1087,7700.0,0.974,4537,75,1.273,0.124,0.00023216,0.99977
712974558,Existing Customer,56,F,2,College,Single,Less than $40K,Blue,43,1,3,1,5254.0,0,5254.0,0.651,4546,89,0.712,0.0,0.00010546,0.99989
719547033,Attrited Customer,40,M,4,Unknown,Married,$80K - $120K,Blue,31,1,3,6,23502.0,0,23502.0,0.839,7957,60,0.875,0.0,0.99945,0.00055285
712673283,Existing Customer,36,F,4,Unknown,Single,Less than $40K,Blue,26,3,2,3,1438.3,0,1438.3,0.827,4886,85,0.771,0.0,0.00022068,0.99978
712642533,Existing Customer,38,M,3,Unknown,Unknown,$80K - $120K,Blue,26,6,1,3,32866.0,2098,30768.0,0.549,3788,76,0.689,0.064,0.00010566,0.99989
751350558,Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,50,3,2,2,1609.0,0,1609.0,0.669,4770,85,0.7,0.0,0.00010386,0.9999
710096658,Existing Customer,45,F,3,Unknown,Married,Less than $40K,Blue,39,4,3,3,2606.0,1978,628.0,0.443,2191,42,0.5,0.759,0.00034503,0.99965
712129158,Existing Customer,63,M,0,Uneducated,Single,$60K - $80K,Blue,36,2,3,1,7997.0,1096,6901.0,0.716,7747,104,0.651,0.137,9.5711e-05,0.9999
718812708,Attrited Customer,57,M,2,Graduate,Single,$120K +,Blue,44,5,3,4,34516.0,219,34297.0,0.482,1882,48,0.714,0.006,0.99807,0.00193323
779348358,Attrited Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,37,5,3,4,1717.0,0,1717.0,1.028,3004,46,0.586,0.0,0.998,0.002003
820596183,Existing Customer,58,M,2,College,Married,$120K +,Blue,53,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,6.4511e-05,0.99994
712434708,Attrited Customer,52,F,3,High School,Married,Less than $40K,Blue,39,5,3,2,3302.0,2517,785.0,0.705,2682,47,0.516,0.762,0.99452,0.00548
720015183,Existing Customer,60,M,1,Graduate,Married,$120K +,Blue,46,6,3,1,5130.0,2048,3082.0,0.776,4601,88,0.76,0.399,0.00010182,0.9999
709314408,Existing Customer,39,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323,0.00010546,0.99989
779916408,Existing Customer,39,F,4,Graduate,Single,Unknown,Blue,23,1,3,2,1811.0,0,1811.0,0.835,4934,70,0.628,0.0,0.00018864,0.99981
711734508,Existing Customer,55,M,2,Graduate,Married,$80K - $120K,Blue,47,3,3,3,9959.0,1209,8750.0,0.548,1584,28,0.273,0.121,0.00030251,0.9997
771649083,Existing Customer,63,M,0,High School,Married,$80K - $120K,Blue,51,3,3,4,10257.0,1021,9236.0,0.467,1508,30,0.429,0.1,0.00043049,0.99957
770781558,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,21,5,1,2,3230.0,2517,713.0,0.677,1914,31,0.348,0.779,5.5077e-05,0.99994
713555133,Attrited Customer,56,F,3,High School,Unknown,Less than $40K,Blue,44,4,3,2,1667.0,595,1072.0,0.63,2424,40,0.481,0.357,0.99452,0.00548
714400308,Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Silver,49,3,1,1,11060.0,1647,9413.0,0.938,4545,83,0.766,0.149,2.6479e-05,0.99997
714757083,Attrited Customer,44,M,4,Uneducated,Married,$60K - $80K,Silver,37,1,2,2,29076.0,0,29076.0,0.77,8765,84,1.211,0.0,0.99106,0.00894
715455708,Existing Customer,47,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,2,5116.0,1468,3648.0,0.91,2361,49,0.633,0.287,0.00018665,0.99981
711635358,Existing Customer,40,F,4,College,Single,Less than $40K,Blue,26,6,1,2,7291.0,2517,4774.0,0.83,2198,56,0.697,0.345,5.6158e-05,0.99994
714741933,Existing Customer,42,M,4,Unknown,Married,$60K - $80K,Blue,32,1,1,2,9906.0,1759,8147.0,0.785,4033,76,1.0,0.178,6.3492e-05,0.99994
718651083,Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,25,4,1,4,10329.0,514,9815.0,0.708,2461,68,0.838,0.05,0.00015804,0.99984
816832383,Existing Customer,61,F,1,High School,Single,Less than $40K,Blue,56,3,2,2,3421.0,2266,1155.0,0.659,6932,75,0.744,0.662,0.00010386,0.9999
708568983,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,3,1,11476.0,2365,9111.0,0.65,8110,113,0.766,0.206,0.00010943,0.99989
709741608,Existing Customer,51,M,2,Unknown,Single,$80K - $120K,Blue,36,3,1,2,4546.0,0,4546.0,0.651,3739,53,0.963,0.0,6.054e-05,0.99994
720771933,Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,5,2,1,1994.0,0,1994.0,0.829,4434,69,0.568,0.0,8.381e-05,0.99992
720897783,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,30,6,2,5,34516.0,2010,32506.0,0.594,2776,59,0.735,0.058,0.00054528,0.99945
806694333,Existing Customer,44,F,4,Unknown,Married,Less than $40K,Blue,39,1,1,1,2771.0,1779,992.0,0.841,8268,73,0.698,0.642,3.8289e-05,0.99996
719651358,Existing Customer,46,F,4,Uneducated,Single,Unknown,Blue,33,3,3,3,24949.0,1749,23200.0,0.626,4092,77,0.54,0.07,0.0003262,0.99967
720029508,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Blue,37,3,1,0,12064.0,1312,10752.0,0.462,4100,67,0.675,0.109,1.9069e-05,0.99998
778375458,Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,32,6,3,3,30820.0,1724,29096.0,0.948,3402,75,0.923,0.056,0.0003139,0.99969
718508883,Attrited Customer,43,F,3,Unknown,Single,Less than $40K,Blue,36,6,3,3,2325.0,238,2087.0,0.64,2306,47,0.621,0.102,0.99711,0.00288892
708147108,Existing Customer,26,M,0,Graduate,Divorced,Unknown,Blue,36,6,1,3,21084.0,2517,18567.0,0.763,2309,71,0.543,0.119,7.9494e-05,0.99992
718345233,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,35,6,3,3,3240.0,2517,723.0,0.636,1904,41,0.519,0.777,0.00030251,0.9997
709143183,Attrited Customer,52,F,2,Doctorate,Married,$40K - $60K,Blue,43,3,2,4,1822.0,1605,217.0,0.756,2538,39,0.696,0.881,0.99789,0.00211089
718975083,Attrited Customer,47,F,4,Graduate,Single,Less than $40K,Blue,40,6,4,3,2473.0,0,2473.0,0.547,2133,44,0.419,0.0,0.9974,0.00260048
709861008,Existing Customer,47,M,4,Post-Graduate,Married,$80K - $120K,Blue,30,3,3,1,27720.0,2414,25306.0,0.752,8520,89,0.589,0.087,0.00013386,0.99987
717986058,Existing Customer,29,F,0,High School,Single,Less than $40K,Blue,13,6,3,5,5240.0,1608,3632.0,1.243,2712,64,0.778,0.307,0.00074474,0.99926
714726858,Attrited Customer,31,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,3,4871.0,0,4871.0,0.89,2773,34,0.789,0.0,0.99674,0.00326213
755959683,Existing Customer,50,F,5,Unknown,Unknown,Unknown,Blue,43,5,1,2,3410.0,2281,1129.0,0.518,1296,31,0.348,0.669,6.2502e-05,0.99994
823908858,Existing Customer,51,M,4,Unknown,Married,$80K - $120K,Blue,47,4,3,2,3861.0,622,3239.0,0.794,4816,81,0.976,0.161,0.00020735,0.99979
771935283,Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue,36,1,2,1,2977.0,1927,1050.0,0.731,5217,88,0.725,0.647,7.1987e-05,0.99993
719883858,Existing Customer,58,M,2,Graduate,Married,Less than $40K,Blue,48,4,1,0,2774.0,0,2774.0,0.721,1258,33,0.435,0.0,2.0316e-05,0.99998
737971833,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,31,6,3,3,2405.0,1553,852.0,1.156,2503,40,0.667,0.646,0.00028395,0.99972
714939708,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,36,6,1,3,12810.0,0,12810.0,1.363,3174,74,1.114,0.0,9.6126e-05,0.9999
715958583,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,43,1,2,2,2041.0,1158,883.0,0.563,3588,63,0.432,0.567,0.00011065,0.99989
718806783,Attrited Customer,46,F,3,Uneducated,Married,Unknown,Blue,36,2,3,1,2872.0,357,2515.0,0.869,2629,41,0.64,0.124,0.99143,0.00857
713374533,Existing Customer,52,F,1,Unknown,Single,$40K - $60K,Blue,43,4,2,2,1981.0,1082,899.0,0.584,3913,90,0.731,0.546,0.00011743,0.99988
718205283,Existing Customer,48,F,3,College,Single,$40K - $60K,Blue,37,6,3,1,1438.3,0,1438.3,0.777,5035,76,0.767,0.0,0.00010944,0.99989
779852133,Existing Customer,48,M,2,Unknown,Married,$120K +,Silver,32,3,2,4,34516.0,2098,32418.0,0.741,3093,66,0.784,0.061,0.00032434,0.99968
715410783,Attrited Customer,55,F,1,Unknown,Single,Less than $40K,Blue,36,5,2,3,1836.0,572,1264.0,0.758,2400,34,0.789,0.312,0.99496,0.00504
721003008,Attrited Customer,36,F,4,Graduate,Married,Less than $40K,Blue,24,3,2,2,3261.0,2517,744.0,0.378,856,18,0.059,0.772,0.99169,0.00831
771693933,Existing Customer,62,F,1,Graduate,Married,Less than $40K,Blue,50,6,6,4,2802.0,1977,825.0,0.431,1757,33,0.833,0.706,0.00038238,0.99962
710540883,Existing Customer,37,M,3,High School,Single,$80K - $120K,Blue,24,5,3,2,6590.0,0,6590.0,0.714,2449,67,0.634,0.0,0.00018145,0.99982
789705408,Existing Customer,50,M,2,College,Married,$60K - $80K,Blue,37,4,1,2,4743.0,1687,3056.0,0.957,3739,55,0.618,0.356,5.3547e-05,0.99995
806656083,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Blue,43,3,2,4,9559.0,1514,8045.0,0.716,4064,70,0.556,0.158,0.00032656,0.99967
711562833,Attrited Customer,35,M,4,Graduate,Married,$80K - $120K,Blue,24,6,3,4,12634.0,0,12634.0,0.323,717,18,0.286,0.0,0.99816,0.00184351
715004808,Existing Customer,49,F,2,High School,Married,Less than $40K,Blue,39,5,3,1,2992.0,1845,1147.0,0.707,4339,84,0.75,0.617,0.00010545,0.99989
806652483,Existing Customer,41,F,2,High School,Single,$40K - $60K,Blue,36,4,5,3,1561.0,1169,392.0,0.573,4391,67,0.595,0.749,0.00032846,0.99967
788782008,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Gold,30,4,3,2,15987.0,0,15987.0,0.658,4146,69,0.533,0.0,0.00023636,0.99976
708972783,Attrited Customer,48,F,4,College,Married,Less than $40K,Blue,37,3,2,3,1745.0,0,1745.0,0.657,2297,44,0.63,0.0,0.9949,0.0051
713102733,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Gold,31,2,3,2,15987.0,1766,14221.0,0.791,8195,94,0.679,0.11,0.00021503,0.99978
720092283,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,31,4,2,3,2016.0,978,1038.0,0.736,4379,78,0.95,0.485,0.00019864,0.9998
751150233,Existing Customer,43,M,5,Graduate,Single,Less than $40K,Blue,36,3,2,2,1438.3,0,1438.3,0.644,4459,65,0.477,0.0,0.00011751,0.99988
719709558,Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,33,3,1,2,6223.0,2126,4097.0,0.681,4518,79,0.795,0.342,5.7151e-05,0.99994
714933783,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Blue,37,5,1,4,8511.0,0,8511.0,0.88,3775,62,0.676,0.0,0.00015804,0.99984
779707308,Existing Customer,35,F,1,Graduate,Married,Less than $40K,Blue,18,5,1,2,7583.0,1619,5964.0,1.468,2229,53,1.208,0.214,5.1697e-05,0.99995
745853283,Existing Customer,38,F,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0,8.6952e-05,0.99991
817041408,Existing Customer,56,F,3,High School,Married,Unknown,Blue,41,3,2,3,4169.0,1549,2620.0,0.768,4519,82,0.708,0.372,0.00019311,0.99981
799825758,Existing Customer,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,5.6153e-05,0.99994
773342808,Existing Customer,46,F,1,Unknown,Single,Less than $40K,Blue,40,6,4,3,2711.0,1793,918.0,0.681,5084,79,0.717,0.661,0.00037718,0.99962
713285058,Existing Customer,46,F,3,Doctorate,Single,Less than $40K,Blue,34,4,3,4,2258.0,1600,658.0,0.607,4275,76,0.551,0.709,0.00077466,0.99923
710420133,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,6,2,2,2190.0,0,2190.0,0.63,4416,68,0.581,0.0,0.00011382,0.99989
779040408,Existing Customer,56,M,2,High School,Married,$120K +,Blue,37,3,1,2,12181.0,1702,10479.0,0.834,1478,33,0.5,0.14,5.3542e-05,0.99995
804431283,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,52,5,1,2,7882.0,1101,6781.0,0.682,14651,120,0.6,0.14,5.1697e-05,0.99995
778137108,Existing Customer,43,M,4,High School,Single,$80K - $120K,Blue,37,6,1,2,30503.0,2517,27986.0,0.462,1860,47,0.306,0.083,5.6153e-05,0.99994
713108433,Existing Customer,53,M,3,College,Married,$80K - $120K,Blue,40,4,4,4,6052.0,1720,4332.0,0.683,1476,37,0.423,0.284,0.00062907,0.99937
713772333,Attrited Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,4,3,1,3223.0,243,2980.0,0.433,1979,38,0.462,0.075,0.99198,0.00802
716711433,Attrited Customer,48,M,5,High School,Married,$40K - $60K,Blue,39,3,3,1,7897.0,157,7740.0,0.699,2270,46,0.394,0.02,0.9909,0.0091
